:START_ID(Transaction),:END_ID(Terminal),:TYPE
52508,T157,AT_TERMINAL
52509,T163,AT_TERMINAL
52510,T43,AT_TERMINAL
52511,T168,AT_TERMINAL
52512,T5,AT_TERMINAL
52513,T104,AT_TERMINAL
52514,T191,AT_TERMINAL
52515,T79,AT_TERMINAL
52516,T54,AT_TERMINAL
52517,T181,AT_TERMINAL
52518,T17,AT_TERMINAL
52519,T39,AT_TERMINAL
52520,T180,AT_TERMINAL
52521,T169,AT_TERMINAL
52522,T154,AT_TERMINAL
52523,T171,AT_TERMINAL
52524,T58,AT_TERMINAL
52525,T116,AT_TERMINAL
52526,T58,AT_TERMINAL
52527,T160,AT_TERMINAL
52528,T46,AT_TERMINAL
52529,T137,AT_TERMINAL
52530,T41,AT_TERMINAL
52531,T120,AT_TERMINAL
52532,T114,AT_TERMINAL
52533,T116,AT_TERMINAL
52534,T123,AT_TERMINAL
52535,T68,AT_TERMINAL
52536,T114,AT_TERMINAL
52537,T119,AT_TERMINAL
52538,T196,AT_TERMINAL
52539,T119,AT_TERMINAL
52540,T115,AT_TERMINAL
52541,T58,AT_TERMINAL
52542,T193,AT_TERMINAL
52543,T107,AT_TERMINAL
52544,T37,AT_TERMINAL
52545,T160,AT_TERMINAL
52546,T10,AT_TERMINAL
52547,T3,AT_TERMINAL
52548,T196,AT_TERMINAL
52549,T179,AT_TERMINAL
52550,T32,AT_TERMINAL
52551,T12,AT_TERMINAL
52552,T122,AT_TERMINAL
52553,T136,AT_TERMINAL
52554,T4,AT_TERMINAL
52555,T40,AT_TERMINAL
52556,T175,AT_TERMINAL
52557,T193,AT_TERMINAL
52558,T102,AT_TERMINAL
52559,T3,AT_TERMINAL
52560,T35,AT_TERMINAL
52561,T110,AT_TERMINAL
52562,T187,AT_TERMINAL
52563,T100,AT_TERMINAL
52564,T112,AT_TERMINAL
52565,T182,AT_TERMINAL
52566,T91,AT_TERMINAL
52567,T25,AT_TERMINAL
52568,T154,AT_TERMINAL
52569,T0,AT_TERMINAL
52570,T88,AT_TERMINAL
52571,T67,AT_TERMINAL
52572,T150,AT_TERMINAL
52573,T17,AT_TERMINAL
52574,T123,AT_TERMINAL
52575,T64,AT_TERMINAL
52576,T181,AT_TERMINAL
52577,T62,AT_TERMINAL
52578,T14,AT_TERMINAL
52579,T156,AT_TERMINAL
52580,T77,AT_TERMINAL
52581,T40,AT_TERMINAL
52582,T97,AT_TERMINAL
52583,T193,AT_TERMINAL
52584,T144,AT_TERMINAL
52585,T46,AT_TERMINAL
52586,T60,AT_TERMINAL
52587,T48,AT_TERMINAL
52588,T52,AT_TERMINAL
52589,T137,AT_TERMINAL
52590,T135,AT_TERMINAL
52591,T28,AT_TERMINAL
52592,T7,AT_TERMINAL
52593,T38,AT_TERMINAL
52594,T47,AT_TERMINAL
52595,T119,AT_TERMINAL
52596,T138,AT_TERMINAL
52597,T176,AT_TERMINAL
52598,T168,AT_TERMINAL
52599,T41,AT_TERMINAL
52600,T62,AT_TERMINAL
52601,T102,AT_TERMINAL
52602,T7,AT_TERMINAL
52603,T139,AT_TERMINAL
52604,T175,AT_TERMINAL
52605,T47,AT_TERMINAL
52606,T99,AT_TERMINAL
52607,T115,AT_TERMINAL
52608,T7,AT_TERMINAL
52609,T57,AT_TERMINAL
52610,T117,AT_TERMINAL
52611,T43,AT_TERMINAL
52612,T173,AT_TERMINAL
52613,T64,AT_TERMINAL
52614,T85,AT_TERMINAL
52615,T73,AT_TERMINAL
52616,T14,AT_TERMINAL
52617,T117,AT_TERMINAL
52618,T73,AT_TERMINAL
52619,T27,AT_TERMINAL
52620,T138,AT_TERMINAL
52621,T115,AT_TERMINAL
52622,T115,AT_TERMINAL
52623,T49,AT_TERMINAL
52624,T145,AT_TERMINAL
52625,T114,AT_TERMINAL
52626,T37,AT_TERMINAL
52627,T39,AT_TERMINAL
52628,T2,AT_TERMINAL
52629,T22,AT_TERMINAL
52630,T114,AT_TERMINAL
52631,T168,AT_TERMINAL
52632,T82,AT_TERMINAL
52633,T168,AT_TERMINAL
52634,T74,AT_TERMINAL
52635,T12,AT_TERMINAL
52636,T131,AT_TERMINAL
52637,T39,AT_TERMINAL
52638,T56,AT_TERMINAL
52639,T112,AT_TERMINAL
52640,T4,AT_TERMINAL
52641,T154,AT_TERMINAL
52642,T163,AT_TERMINAL
52643,T115,AT_TERMINAL
52644,T29,AT_TERMINAL
52645,T86,AT_TERMINAL
52646,T176,AT_TERMINAL
52647,T79,AT_TERMINAL
52648,T117,AT_TERMINAL
52649,T160,AT_TERMINAL
52650,T170,AT_TERMINAL
52651,T122,AT_TERMINAL
52652,T38,AT_TERMINAL
52653,T1,AT_TERMINAL
52654,T31,AT_TERMINAL
52655,T138,AT_TERMINAL
52656,T37,AT_TERMINAL
52657,T51,AT_TERMINAL
52658,T153,AT_TERMINAL
52659,T4,AT_TERMINAL
52660,T70,AT_TERMINAL
52661,T123,AT_TERMINAL
52662,T175,AT_TERMINAL
52663,T153,AT_TERMINAL
52664,T24,AT_TERMINAL
52665,T17,AT_TERMINAL
52666,T179,AT_TERMINAL
52667,T68,AT_TERMINAL
52668,T59,AT_TERMINAL
52669,T54,AT_TERMINAL
52670,T153,AT_TERMINAL
52671,T196,AT_TERMINAL
52672,T183,AT_TERMINAL
52673,T121,AT_TERMINAL
52674,T72,AT_TERMINAL
52675,T66,AT_TERMINAL
52676,T54,AT_TERMINAL
52677,T82,AT_TERMINAL
52678,T80,AT_TERMINAL
52679,T141,AT_TERMINAL
52680,T153,AT_TERMINAL
52681,T78,AT_TERMINAL
52682,T135,AT_TERMINAL
52683,T195,AT_TERMINAL
52684,T36,AT_TERMINAL
52685,T134,AT_TERMINAL
52686,T2,AT_TERMINAL
52687,T28,AT_TERMINAL
52688,T37,AT_TERMINAL
52689,T47,AT_TERMINAL
52690,T32,AT_TERMINAL
52691,T5,AT_TERMINAL
52692,T94,AT_TERMINAL
52693,T51,AT_TERMINAL
52694,T48,AT_TERMINAL
52695,T138,AT_TERMINAL
52696,T144,AT_TERMINAL
52697,T141,AT_TERMINAL
52698,T34,AT_TERMINAL
52699,T18,AT_TERMINAL
52700,T54,AT_TERMINAL
52701,T121,AT_TERMINAL
52702,T127,AT_TERMINAL
52703,T123,AT_TERMINAL
52704,T72,AT_TERMINAL
52705,T172,AT_TERMINAL
52706,T91,AT_TERMINAL
52707,T135,AT_TERMINAL
52708,T139,AT_TERMINAL
52709,T36,AT_TERMINAL
52710,T106,AT_TERMINAL
52711,T14,AT_TERMINAL
52712,T88,AT_TERMINAL
52713,T68,AT_TERMINAL
52714,T135,AT_TERMINAL
52715,T11,AT_TERMINAL
52716,T64,AT_TERMINAL
52717,T181,AT_TERMINAL
52718,T42,AT_TERMINAL
52719,T41,AT_TERMINAL
52720,T187,AT_TERMINAL
52721,T113,AT_TERMINAL
52722,T153,AT_TERMINAL
52723,T24,AT_TERMINAL
52724,T155,AT_TERMINAL
52725,T184,AT_TERMINAL
52726,T37,AT_TERMINAL
52727,T156,AT_TERMINAL
52728,T163,AT_TERMINAL
52729,T124,AT_TERMINAL
52730,T159,AT_TERMINAL
52731,T68,AT_TERMINAL
52732,T102,AT_TERMINAL
52733,T67,AT_TERMINAL
52734,T180,AT_TERMINAL
52735,T199,AT_TERMINAL
52736,T132,AT_TERMINAL
52737,T95,AT_TERMINAL
52738,T175,AT_TERMINAL
52739,T199,AT_TERMINAL
52740,T27,AT_TERMINAL
52741,T151,AT_TERMINAL
52742,T135,AT_TERMINAL
52743,T124,AT_TERMINAL
52744,T112,AT_TERMINAL
52745,T7,AT_TERMINAL
52746,T199,AT_TERMINAL
52747,T62,AT_TERMINAL
52748,T94,AT_TERMINAL
52749,T180,AT_TERMINAL
52750,T20,AT_TERMINAL
52751,T187,AT_TERMINAL
52752,T8,AT_TERMINAL
52753,T135,AT_TERMINAL
52754,T47,AT_TERMINAL
52755,T49,AT_TERMINAL
52756,T193,AT_TERMINAL
52757,T96,AT_TERMINAL
52758,T36,AT_TERMINAL
52759,T128,AT_TERMINAL
52760,T99,AT_TERMINAL
52761,T0,AT_TERMINAL
52762,T135,AT_TERMINAL
52763,T92,AT_TERMINAL
52764,T120,AT_TERMINAL
52765,T79,AT_TERMINAL
52766,T45,AT_TERMINAL
52767,T163,AT_TERMINAL
52768,T142,AT_TERMINAL
52769,T16,AT_TERMINAL
52770,T25,AT_TERMINAL
52771,T34,AT_TERMINAL
52772,T132,AT_TERMINAL
52773,T24,AT_TERMINAL
52774,T65,AT_TERMINAL
52775,T135,AT_TERMINAL
52776,T74,AT_TERMINAL
52777,T64,AT_TERMINAL
52778,T163,AT_TERMINAL
52779,T122,AT_TERMINAL
52780,T94,AT_TERMINAL
52781,T35,AT_TERMINAL
52782,T96,AT_TERMINAL
52783,T144,AT_TERMINAL
52784,T27,AT_TERMINAL
52785,T143,AT_TERMINAL
52786,T193,AT_TERMINAL
52787,T163,AT_TERMINAL
52788,T96,AT_TERMINAL
52789,T41,AT_TERMINAL
52790,T32,AT_TERMINAL
52791,T134,AT_TERMINAL
52792,T15,AT_TERMINAL
52793,T40,AT_TERMINAL
52794,T68,AT_TERMINAL
52795,T153,AT_TERMINAL
52796,T42,AT_TERMINAL
52797,T182,AT_TERMINAL
52798,T33,AT_TERMINAL
52799,T175,AT_TERMINAL
52800,T65,AT_TERMINAL
52801,T116,AT_TERMINAL
52802,T17,AT_TERMINAL
52803,T78,AT_TERMINAL
52804,T180,AT_TERMINAL
52805,T158,AT_TERMINAL
52806,T58,AT_TERMINAL
52807,T135,AT_TERMINAL
52808,T54,AT_TERMINAL
52809,T92,AT_TERMINAL
52810,T119,AT_TERMINAL
52811,T172,AT_TERMINAL
52812,T31,AT_TERMINAL
52813,T66,AT_TERMINAL
52814,T11,AT_TERMINAL
52815,T116,AT_TERMINAL
52816,T78,AT_TERMINAL
52817,T47,AT_TERMINAL
52818,T135,AT_TERMINAL
52819,T93,AT_TERMINAL
52820,T3,AT_TERMINAL
52821,T109,AT_TERMINAL
52822,T89,AT_TERMINAL
52823,T133,AT_TERMINAL
52824,T74,AT_TERMINAL
52825,T184,AT_TERMINAL
52826,T118,AT_TERMINAL
52827,T27,AT_TERMINAL
52828,T187,AT_TERMINAL
52829,T7,AT_TERMINAL
52830,T178,AT_TERMINAL
52831,T135,AT_TERMINAL
52832,T103,AT_TERMINAL
52833,T0,AT_TERMINAL
52834,T113,AT_TERMINAL
52835,T40,AT_TERMINAL
52836,T68,AT_TERMINAL
52837,T0,AT_TERMINAL
52838,T99,AT_TERMINAL
52839,T48,AT_TERMINAL
52840,T74,AT_TERMINAL
52841,T119,AT_TERMINAL
52842,T56,AT_TERMINAL
52843,T91,AT_TERMINAL
52844,T47,AT_TERMINAL
52845,T153,AT_TERMINAL
52846,T46,AT_TERMINAL
52847,T42,AT_TERMINAL
52848,T166,AT_TERMINAL
52849,T33,AT_TERMINAL
52850,T164,AT_TERMINAL
52851,T147,AT_TERMINAL
52852,T58,AT_TERMINAL
52853,T17,AT_TERMINAL
52854,T198,AT_TERMINAL
52855,T121,AT_TERMINAL
52856,T33,AT_TERMINAL
52857,T120,AT_TERMINAL
52858,T37,AT_TERMINAL
52859,T97,AT_TERMINAL
52860,T172,AT_TERMINAL
52861,T58,AT_TERMINAL
52862,T112,AT_TERMINAL
52863,T67,AT_TERMINAL
52864,T134,AT_TERMINAL
52865,T196,AT_TERMINAL
52866,T121,AT_TERMINAL
52867,T35,AT_TERMINAL
52868,T151,AT_TERMINAL
52869,T54,AT_TERMINAL
52870,T1,AT_TERMINAL
52871,T42,AT_TERMINAL
52872,T14,AT_TERMINAL
52873,T46,AT_TERMINAL
52874,T189,AT_TERMINAL
52875,T104,AT_TERMINAL
52876,T137,AT_TERMINAL
52877,T80,AT_TERMINAL
52878,T32,AT_TERMINAL
52879,T90,AT_TERMINAL
52880,T107,AT_TERMINAL
52881,T130,AT_TERMINAL
52882,T47,AT_TERMINAL
52883,T4,AT_TERMINAL
52884,T168,AT_TERMINAL
52885,T66,AT_TERMINAL
52886,T33,AT_TERMINAL
52887,T1,AT_TERMINAL
52888,T172,AT_TERMINAL
52889,T21,AT_TERMINAL
52890,T177,AT_TERMINAL
52891,T170,AT_TERMINAL
52892,T150,AT_TERMINAL
52893,T2,AT_TERMINAL
52894,T12,AT_TERMINAL
52895,T11,AT_TERMINAL
52896,T120,AT_TERMINAL
52897,T93,AT_TERMINAL
52898,T198,AT_TERMINAL
52899,T35,AT_TERMINAL
52900,T62,AT_TERMINAL
52901,T10,AT_TERMINAL
52902,T106,AT_TERMINAL
52903,T24,AT_TERMINAL
52904,T92,AT_TERMINAL
52905,T130,AT_TERMINAL
52906,T10,AT_TERMINAL
52907,T143,AT_TERMINAL
52908,T93,AT_TERMINAL
52909,T169,AT_TERMINAL
52910,T74,AT_TERMINAL
52911,T147,AT_TERMINAL
52912,T135,AT_TERMINAL
52913,T153,AT_TERMINAL
52914,T54,AT_TERMINAL
52915,T8,AT_TERMINAL
52916,T143,AT_TERMINAL
52917,T114,AT_TERMINAL
52918,T181,AT_TERMINAL
52919,T154,AT_TERMINAL
52920,T172,AT_TERMINAL
52921,T135,AT_TERMINAL
52922,T153,AT_TERMINAL
52923,T37,AT_TERMINAL
52924,T115,AT_TERMINAL
52925,T27,AT_TERMINAL
52926,T12,AT_TERMINAL
52927,T12,AT_TERMINAL
52928,T174,AT_TERMINAL
52929,T163,AT_TERMINAL
52930,T91,AT_TERMINAL
52931,T184,AT_TERMINAL
52932,T190,AT_TERMINAL
52933,T166,AT_TERMINAL
52934,T187,AT_TERMINAL
52935,T124,AT_TERMINAL
52936,T107,AT_TERMINAL
52937,T135,AT_TERMINAL
52938,T130,AT_TERMINAL
52939,T35,AT_TERMINAL
52940,T184,AT_TERMINAL
52941,T111,AT_TERMINAL
52942,T153,AT_TERMINAL
52943,T38,AT_TERMINAL
52944,T137,AT_TERMINAL
52945,T38,AT_TERMINAL
52946,T110,AT_TERMINAL
52947,T68,AT_TERMINAL
52948,T94,AT_TERMINAL
52949,T79,AT_TERMINAL
52950,T74,AT_TERMINAL
52951,T31,AT_TERMINAL
52952,T58,AT_TERMINAL
52953,T112,AT_TERMINAL
52954,T158,AT_TERMINAL
52955,T134,AT_TERMINAL
52956,T77,AT_TERMINAL
52957,T106,AT_TERMINAL
52958,T54,AT_TERMINAL
52959,T69,AT_TERMINAL
52960,T52,AT_TERMINAL
52961,T88,AT_TERMINAL
52962,T70,AT_TERMINAL
52963,T124,AT_TERMINAL
52964,T42,AT_TERMINAL
52965,T38,AT_TERMINAL
52966,T6,AT_TERMINAL
52967,T69,AT_TERMINAL
52968,T72,AT_TERMINAL
52969,T40,AT_TERMINAL
52970,T5,AT_TERMINAL
52971,T154,AT_TERMINAL
52972,T124,AT_TERMINAL
52973,T58,AT_TERMINAL
52974,T60,AT_TERMINAL
52975,T80,AT_TERMINAL
52976,T91,AT_TERMINAL
52977,T123,AT_TERMINAL
52978,T87,AT_TERMINAL
52979,T147,AT_TERMINAL
52980,T153,AT_TERMINAL
52981,T110,AT_TERMINAL
52982,T183,AT_TERMINAL
52983,T37,AT_TERMINAL
52984,T69,AT_TERMINAL
52985,T163,AT_TERMINAL
52986,T14,AT_TERMINAL
52987,T99,AT_TERMINAL
52988,T130,AT_TERMINAL
52989,T119,AT_TERMINAL
52990,T65,AT_TERMINAL
52991,T68,AT_TERMINAL
52992,T94,AT_TERMINAL
52993,T1,AT_TERMINAL
52994,T120,AT_TERMINAL
52995,T199,AT_TERMINAL
52996,T88,AT_TERMINAL
52997,T56,AT_TERMINAL
52998,T35,AT_TERMINAL
52999,T70,AT_TERMINAL
53000,T68,AT_TERMINAL
53001,T163,AT_TERMINAL
53002,T159,AT_TERMINAL
53003,T183,AT_TERMINAL
53004,T179,AT_TERMINAL
53005,T68,AT_TERMINAL
53006,T169,AT_TERMINAL
53007,T3,AT_TERMINAL
53008,T128,AT_TERMINAL
53009,T105,AT_TERMINAL
53010,T47,AT_TERMINAL
53011,T93,AT_TERMINAL
53012,T11,AT_TERMINAL
53013,T91,AT_TERMINAL
53014,T186,AT_TERMINAL
53015,T38,AT_TERMINAL
53016,T86,AT_TERMINAL
53017,T123,AT_TERMINAL
53018,T122,AT_TERMINAL
53019,T12,AT_TERMINAL
53020,T184,AT_TERMINAL
53021,T93,AT_TERMINAL
53022,T162,AT_TERMINAL
53023,T65,AT_TERMINAL
53024,T3,AT_TERMINAL
53025,T156,AT_TERMINAL
53026,T152,AT_TERMINAL
53027,T195,AT_TERMINAL
53028,T24,AT_TERMINAL
53029,T181,AT_TERMINAL
53030,T152,AT_TERMINAL
53031,T31,AT_TERMINAL
53032,T163,AT_TERMINAL
53033,T178,AT_TERMINAL
53034,T118,AT_TERMINAL
53035,T134,AT_TERMINAL
53036,T28,AT_TERMINAL
53037,T86,AT_TERMINAL
53038,T35,AT_TERMINAL
53039,T62,AT_TERMINAL
53040,T74,AT_TERMINAL
53041,T87,AT_TERMINAL
53042,T16,AT_TERMINAL
53043,T114,AT_TERMINAL
53044,T14,AT_TERMINAL
53045,T96,AT_TERMINAL
53046,T197,AT_TERMINAL
53047,T80,AT_TERMINAL
53048,T88,AT_TERMINAL
53049,T195,AT_TERMINAL
53050,T54,AT_TERMINAL
53051,T132,AT_TERMINAL
53052,T193,AT_TERMINAL
53053,T116,AT_TERMINAL
53054,T191,AT_TERMINAL
53055,T150,AT_TERMINAL
53056,T184,AT_TERMINAL
53057,T107,AT_TERMINAL
53058,T199,AT_TERMINAL
53059,T68,AT_TERMINAL
53060,T180,AT_TERMINAL
53061,T175,AT_TERMINAL
53062,T36,AT_TERMINAL
53063,T110,AT_TERMINAL
53064,T166,AT_TERMINAL
53065,T117,AT_TERMINAL
53066,T79,AT_TERMINAL
53067,T185,AT_TERMINAL
53068,T186,AT_TERMINAL
53069,T47,AT_TERMINAL
53070,T176,AT_TERMINAL
53071,T6,AT_TERMINAL
53072,T133,AT_TERMINAL
53073,T138,AT_TERMINAL
53074,T20,AT_TERMINAL
53075,T165,AT_TERMINAL
53076,T17,AT_TERMINAL
53077,T85,AT_TERMINAL
53078,T129,AT_TERMINAL
53079,T9,AT_TERMINAL
53080,T93,AT_TERMINAL
53081,T43,AT_TERMINAL
53082,T189,AT_TERMINAL
53083,T6,AT_TERMINAL
53084,T79,AT_TERMINAL
53085,T35,AT_TERMINAL
53086,T81,AT_TERMINAL
53087,T163,AT_TERMINAL
53088,T193,AT_TERMINAL
53089,T186,AT_TERMINAL
53090,T90,AT_TERMINAL
53091,T177,AT_TERMINAL
53092,T161,AT_TERMINAL
53093,T178,AT_TERMINAL
53094,T79,AT_TERMINAL
53095,T35,AT_TERMINAL
53096,T137,AT_TERMINAL
53097,T33,AT_TERMINAL
53098,T180,AT_TERMINAL
53099,T41,AT_TERMINAL
53100,T76,AT_TERMINAL
53101,T41,AT_TERMINAL
53102,T192,AT_TERMINAL
53103,T7,AT_TERMINAL
53104,T58,AT_TERMINAL
53105,T172,AT_TERMINAL
53106,T62,AT_TERMINAL
53107,T18,AT_TERMINAL
53108,T33,AT_TERMINAL
53109,T180,AT_TERMINAL
53110,T59,AT_TERMINAL
53111,T136,AT_TERMINAL
53112,T65,AT_TERMINAL
53113,T61,AT_TERMINAL
53114,T184,AT_TERMINAL
53115,T177,AT_TERMINAL
53116,T181,AT_TERMINAL
53117,T18,AT_TERMINAL
53118,T33,AT_TERMINAL
53119,T64,AT_TERMINAL
53120,T134,AT_TERMINAL
53121,T164,AT_TERMINAL
53122,T198,AT_TERMINAL
53123,T42,AT_TERMINAL
53124,T94,AT_TERMINAL
53125,T32,AT_TERMINAL
53126,T82,AT_TERMINAL
53127,T52,AT_TERMINAL
53128,T94,AT_TERMINAL
53129,T132,AT_TERMINAL
53130,T59,AT_TERMINAL
53131,T32,AT_TERMINAL
53132,T93,AT_TERMINAL
53133,T168,AT_TERMINAL
53134,T123,AT_TERMINAL
53135,T180,AT_TERMINAL
53136,T3,AT_TERMINAL
53137,T64,AT_TERMINAL
53138,T191,AT_TERMINAL
53139,T47,AT_TERMINAL
53140,T168,AT_TERMINAL
53141,T135,AT_TERMINAL
53142,T85,AT_TERMINAL
53143,T54,AT_TERMINAL
53144,T164,AT_TERMINAL
53145,T138,AT_TERMINAL
53146,T37,AT_TERMINAL
53147,T27,AT_TERMINAL
53148,T96,AT_TERMINAL
53149,T164,AT_TERMINAL
53150,T186,AT_TERMINAL
53151,T97,AT_TERMINAL
53152,T199,AT_TERMINAL
53153,T180,AT_TERMINAL
53154,T148,AT_TERMINAL
53155,T166,AT_TERMINAL
53156,T181,AT_TERMINAL
53157,T48,AT_TERMINAL
53158,T154,AT_TERMINAL
53159,T79,AT_TERMINAL
53160,T68,AT_TERMINAL
53161,T118,AT_TERMINAL
53162,T172,AT_TERMINAL
53163,T72,AT_TERMINAL
53164,T93,AT_TERMINAL
53165,T146,AT_TERMINAL
53166,T28,AT_TERMINAL
53167,T53,AT_TERMINAL
53168,T43,AT_TERMINAL
53169,T193,AT_TERMINAL
53170,T130,AT_TERMINAL
53171,T123,AT_TERMINAL
53172,T194,AT_TERMINAL
53173,T143,AT_TERMINAL
53174,T18,AT_TERMINAL
53175,T60,AT_TERMINAL
53176,T80,AT_TERMINAL
53177,T49,AT_TERMINAL
53178,T42,AT_TERMINAL
53179,T134,AT_TERMINAL
53180,T67,AT_TERMINAL
53181,T75,AT_TERMINAL
53182,T163,AT_TERMINAL
53183,T149,AT_TERMINAL
53184,T139,AT_TERMINAL
53185,T31,AT_TERMINAL
53186,T154,AT_TERMINAL
53187,T3,AT_TERMINAL
53188,T78,AT_TERMINAL
53189,T128,AT_TERMINAL
53190,T27,AT_TERMINAL
53191,T57,AT_TERMINAL
53192,T174,AT_TERMINAL
53193,T40,AT_TERMINAL
53194,T143,AT_TERMINAL
53195,T35,AT_TERMINAL
53196,T82,AT_TERMINAL
53197,T46,AT_TERMINAL
53198,T56,AT_TERMINAL
53199,T84,AT_TERMINAL
53200,T180,AT_TERMINAL
53201,T67,AT_TERMINAL
53202,T138,AT_TERMINAL
53203,T133,AT_TERMINAL
53204,T85,AT_TERMINAL
53205,T0,AT_TERMINAL
53206,T134,AT_TERMINAL
53207,T163,AT_TERMINAL
53208,T115,AT_TERMINAL
53209,T146,AT_TERMINAL
53210,T163,AT_TERMINAL
53211,T42,AT_TERMINAL
53212,T18,AT_TERMINAL
53213,T68,AT_TERMINAL
53214,T67,AT_TERMINAL
53215,T64,AT_TERMINAL
53216,T29,AT_TERMINAL
53217,T174,AT_TERMINAL
53218,T114,AT_TERMINAL
53219,T86,AT_TERMINAL
53220,T89,AT_TERMINAL
53221,T138,AT_TERMINAL
53222,T157,AT_TERMINAL
53223,T134,AT_TERMINAL
53224,T93,AT_TERMINAL
53225,T20,AT_TERMINAL
53226,T2,AT_TERMINAL
53227,T32,AT_TERMINAL
53228,T120,AT_TERMINAL
53229,T41,AT_TERMINAL
53230,T110,AT_TERMINAL
53231,T135,AT_TERMINAL
53232,T62,AT_TERMINAL
53233,T74,AT_TERMINAL
53234,T38,AT_TERMINAL
53235,T72,AT_TERMINAL
53236,T159,AT_TERMINAL
53237,T17,AT_TERMINAL
53238,T28,AT_TERMINAL
53239,T115,AT_TERMINAL
53240,T52,AT_TERMINAL
53241,T6,AT_TERMINAL
53242,T177,AT_TERMINAL
53243,T28,AT_TERMINAL
53244,T114,AT_TERMINAL
53245,T124,AT_TERMINAL
53246,T74,AT_TERMINAL
53247,T129,AT_TERMINAL
53248,T50,AT_TERMINAL
53249,T154,AT_TERMINAL
53250,T56,AT_TERMINAL
53251,T157,AT_TERMINAL
53252,T84,AT_TERMINAL
53253,T8,AT_TERMINAL
53254,T147,AT_TERMINAL
53255,T110,AT_TERMINAL
53256,T183,AT_TERMINAL
53257,T104,AT_TERMINAL
53258,T181,AT_TERMINAL
53259,T1,AT_TERMINAL
53260,T123,AT_TERMINAL
53261,T152,AT_TERMINAL
53262,T73,AT_TERMINAL
53263,T58,AT_TERMINAL
53264,T26,AT_TERMINAL
53265,T44,AT_TERMINAL
53266,T1,AT_TERMINAL
53267,T134,AT_TERMINAL
53268,T180,AT_TERMINAL
53269,T25,AT_TERMINAL
53270,T54,AT_TERMINAL
53271,T180,AT_TERMINAL
53272,T43,AT_TERMINAL
53273,T104,AT_TERMINAL
53274,T125,AT_TERMINAL
53275,T40,AT_TERMINAL
53276,T118,AT_TERMINAL
53277,T78,AT_TERMINAL
53278,T87,AT_TERMINAL
53279,T35,AT_TERMINAL
53280,T46,AT_TERMINAL
53281,T79,AT_TERMINAL
53282,T40,AT_TERMINAL
53283,T35,AT_TERMINAL
53284,T188,AT_TERMINAL
53285,T11,AT_TERMINAL
53286,T176,AT_TERMINAL
53287,T68,AT_TERMINAL
53288,T154,AT_TERMINAL
53289,T58,AT_TERMINAL
53290,T18,AT_TERMINAL
53291,T26,AT_TERMINAL
53292,T42,AT_TERMINAL
53293,T150,AT_TERMINAL
53294,T195,AT_TERMINAL
53295,T121,AT_TERMINAL
53296,T11,AT_TERMINAL
53297,T198,AT_TERMINAL
53298,T40,AT_TERMINAL
53299,T101,AT_TERMINAL
53300,T107,AT_TERMINAL
53301,T89,AT_TERMINAL
53302,T154,AT_TERMINAL
53303,T22,AT_TERMINAL
53304,T134,AT_TERMINAL
53305,T168,AT_TERMINAL
53306,T71,AT_TERMINAL
53307,T99,AT_TERMINAL
53308,T45,AT_TERMINAL
53309,T22,AT_TERMINAL
53310,T24,AT_TERMINAL
53311,T128,AT_TERMINAL
53312,T82,AT_TERMINAL
53313,T170,AT_TERMINAL
53314,T33,AT_TERMINAL
53315,T48,AT_TERMINAL
53316,T193,AT_TERMINAL
53317,T26,AT_TERMINAL
53318,T99,AT_TERMINAL
53319,T136,AT_TERMINAL
53320,T100,AT_TERMINAL
53321,T154,AT_TERMINAL
53322,T6,AT_TERMINAL
53323,T18,AT_TERMINAL
53324,T130,AT_TERMINAL
53325,T36,AT_TERMINAL
53326,T162,AT_TERMINAL
53327,T11,AT_TERMINAL
53328,T129,AT_TERMINAL
53329,T97,AT_TERMINAL
53330,T157,AT_TERMINAL
53331,T92,AT_TERMINAL
53332,T89,AT_TERMINAL
53333,T134,AT_TERMINAL
53334,T52,AT_TERMINAL
53335,T105,AT_TERMINAL
53336,T163,AT_TERMINAL
53337,T99,AT_TERMINAL
53338,T149,AT_TERMINAL
53339,T112,AT_TERMINAL
53340,T24,AT_TERMINAL
53341,T77,AT_TERMINAL
53342,T123,AT_TERMINAL
53343,T79,AT_TERMINAL
53344,T39,AT_TERMINAL
53345,T182,AT_TERMINAL
53346,T180,AT_TERMINAL
53347,T35,AT_TERMINAL
53348,T88,AT_TERMINAL
53349,T66,AT_TERMINAL
53350,T80,AT_TERMINAL
53351,T147,AT_TERMINAL
53352,T86,AT_TERMINAL
53353,T112,AT_TERMINAL
53354,T169,AT_TERMINAL
53355,T179,AT_TERMINAL
53356,T90,AT_TERMINAL
53357,T16,AT_TERMINAL
53358,T38,AT_TERMINAL
53359,T135,AT_TERMINAL
53360,T58,AT_TERMINAL
53361,T138,AT_TERMINAL
53362,T40,AT_TERMINAL
53363,T101,AT_TERMINAL
53364,T116,AT_TERMINAL
53365,T89,AT_TERMINAL
53366,T30,AT_TERMINAL
53367,T18,AT_TERMINAL
53368,T152,AT_TERMINAL
53369,T112,AT_TERMINAL
53370,T65,AT_TERMINAL
53371,T135,AT_TERMINAL
53372,T119,AT_TERMINAL
53373,T73,AT_TERMINAL
53374,T152,AT_TERMINAL
53375,T124,AT_TERMINAL
53376,T27,AT_TERMINAL
53377,T79,AT_TERMINAL
53378,T85,AT_TERMINAL
53379,T7,AT_TERMINAL
53380,T195,AT_TERMINAL
